BusinessEntityID,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,BikeBuyer 
11143,M,0-25000,M,4,0,High School,Skilled Manual,0,2,0
11150,M,25001-50000,M,2,0,Partial College,Clerical,0,2,0
11182,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
11189,M,25001-50000,M,0,0,High School,Manual,0,1,1
11193,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
11200,M,75001-100000,F,4,3,Partial College,Professional,1,2,0
11207,M,50001-75000,M,2,1,Partial College,Professional,1,1,0
11218,M,75001-100000,M,0,3,Partial College,Professional,1,3,1
11225,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
11243,M,50001-75000,F,2,0,High School,Professional,1,2,1
11250,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
10997,M,50001-75000,F,3,1,High School,Professional,1,2,1
11006,M,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,0
11031,M,75001-100000,F,3,0,Partial College,Professional,1,2,1
11040,M,greater than 100000,M,0,5,Partial High School,Management,1,4,0
11042,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,1
11065,M,25001-50000,M,1,1,Bachelors ,Clerical,1,0,1
11067,M,25001-50000,M,3,0,Partial College,Clerical,0,2,1
11074,M,0-25000,M,2,2,High School,Manual,1,2,0
11099,M,50001-75000,F,5,0,Bachelors ,Management,1,3,1
11101,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,0
11108,M,25001-50000,F,0,0,Partial High School,Clerical,0,2,0
11131,M,50001-75000,F,0,0,Graduate Degree,Professional,1,0,0
11133,M,50001-75000,F,2,1,High School,Professional,1,2,0
11140,M,75001-100000,M,4,1,High School,Professional,0,2,1
11142,M,25001-50000,F,1,0,Partial College,Clerical,1,1,0
11174,M,75001-100000,M,4,0,Bachelors ,Management,1,2,1
11201,M,50001-75000,F,1,1,Graduate Degree,Skilled Manual,1,0,1
11208,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
11265,M,25001-50000,F,0,0,High School,Skilled Manual,0,2,1
11267,M,0-25000,M,2,0,Partial College,Manual,1,1,1
11274,M,25001-50000,F,4,0,Bachelors ,Management,1,2,0
11301,M,75001-100000,F,0,5,Partial High School,Professional,1,4,1
11013,M,25001-50000,M,1,0,Bachelors ,Clerical,1,0,0
11028,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,1
11043,M,greater than 100000,M,4,5,High School,Management,0,3,0
11045,M,50001-75000,F,4,2,Partial College,Professional,1,1,0
11060,M,75001-100000,F,0,3,Partial College,Professional,1,0,0
11062,M,0-25000,M,1,0,Partial College,Manual,1,0,0
11079,M,50001-75000,F,4,3,Bachelors ,Professional,1,1,0
11094,M,75001-100000,F,2,0,Bachelors ,Management,1,3,0
11111,M,75001-100000,F,5,0,Bachelors ,Management,1,2,1
11113,M,75001-100000,M,4,2,Partial College,Professional,1,2,0
11128,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,1,1,1
11160,M,0-25000,M,2,0,Partial College,Manual,1,1,0
11162,M,50001-75000,F,5,5,Graduate Degree,Professional,0,2,0
11194,M,0-25000,M,4,4,Partial High School,Manual,1,2,0
11211,M,75001-100000,M,4,0,Graduate Degree,Management,1,2,1
11262,M,75001-100000,F,4,0,Bachelors ,Management,1,2,1
11277,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,1
11311,M,50001-75000,F,5,4,Bachelors ,Professional,1,1,0
11073,M,greater than 100000,M,0,5,Partial College,Management,0,3,1
11084,M,0-25000,M,3,0,Partial College,Manual,1,2,0
11134,M,0-25000,M,2,1,Partial High School,Clerical,1,2,0
11148,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,0
9555,M,25001-50000,F,1,1,Graduate Degree,Skilled Manual,1,0,1
11166,M,50001-75000,F,2,0,Partial High School,Skilled Manual,0,2,1
11173,M,greater than 100000,M,5,5,High School,Management,0,4,0
11184,M,25001-50000,M,0,0,Bachelors ,Clerical,1,0,1
11191,M,50001-75000,F,0,0,Graduate Degree,Professional,0,1,1
11198,M,50001-75000,F,2,1,High School,Professional,1,2,1
11209,M,0-25000,F,3,0,Partial High School,Clerical,1,2,0
11223,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
11259,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,1,1
11266,M,0-25000,M,1,1,Partial College,Manual,1,0,0
11273,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,0
11298,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0
11316,M,50001-75000,F,5,5,Bachelors ,Professional,1,3,0
11323,M,50001-75000,F,1,1,Graduate Degree,Skilled Manual,1,0,0
11359,M,greater than 100000,F,5,5,Partial High School,Management,1,4,1
9762,M,greater than 100000,F,3,4,Bachelors ,Management,1,4,1
11377,M,0-25000,F,1,0,Graduate Degree,Manual,1,0,0
11102,M,50001-75000,F,4,0,Bachelors ,Management,1,2,0
11105,M,50001-75000,F,2,1,Bachelors ,Management,1,0,0
11119,M,75001-100000,M,0,5,High School,Management,1,4,0
11120,M,25001-50000,F,2,0,High School,Skilled Manual,1,2,0
11137,M,50001-75000,F,0,0,Graduate Degree,Professional,1,0,0
11152,M,25001-50000,M,1,0,Bachelors ,Skilled Manual,1,0,0
11202,M,0-25000,M,1,0,Graduate Degree,Clerical,1,0,0
11238,M,0-25000,M,0,0,Partial College,Manual,0,1,1
11252,M,0-25000,M,1,0,Bachelors ,Manual,1,0,0
11269,M,50001-75000,M,3,3,Bachelors ,Professional,1,1,1
11288,M,75001-100000,M,2,0,High School,Skilled Manual,1,2,1
9415,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,1
11319,M,25001-50000,F,3,0,High School,Skilled Manual,0,2,0
11320,M,75001-100000,F,5,0,Bachelors ,Management,1,2,0
11337,M,75001-100000,F,2,0,High School,Skilled Manual,1,2,1
11355,M,75001-100000,F,5,5,Graduate Degree,Management,1,3,0
11356,M,greater than 100000,F,1,1,Graduate Degree,Management,1,4,0
11370,M,75001-100000,M,2,3,Partial College,Professional,1,4,1
11388,M,greater than 100000,F,0,1,Bachelors ,Management,1,0,0
11405,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
11406,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
11261,M,50001-75000,M,4,0,Graduate Degree,Management,1,2,1
11263,M,75001-100000,F,4,4,Bachelors ,Professional,1,0,1
11278,M,75001-100000,F,2,0,Graduate Degree,Professional,1,0,1
11280,M,75001-100000,M,0,2,Partial College,Professional,1,1,1
11297,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,1,1
11312,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,1
11331,M,50001-75000,F,1,0,Bachelors ,Professional,0,1,1
11344,M,50001-75000,F,4,0,Bachelors ,Management,1,2,0
11361,M,25001-50000,F,3,0,High School,Skilled Manual,0,2,0
11378,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
11395,M,25001-50000,F,0,0,High School,Skilled Manual,1,2,0
11412,M,25001-50000,F,3,0,High School,Skilled Manual,1,2,1
11431,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
11461,M,0-25000,F,1,1,Partial College,Manual,1,0,0
11478,M,50001-75000,F,2,2,Bachelors ,Professional,1,1,1
11480,M,50001-75000,F,4,0,Bachelors ,Management,1,2,1
11497,M,greater than 100000,F,2,3,Bachelors ,Management,0,4,1
11512,M,50001-75000,F,4,0,Bachelors ,Management,1,2,0
11514,M,greater than 100000,F,4,5,High School,Management,1,4,0
11529,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,0
11548,M,0-25000,F,1,0,Bachelors ,Clerical,1,0,0
11281,M,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,0
11283,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,0
11292,M,50001-75000,F,5,0,Graduate Degree,Management,0,2,0
11315,M,50001-75000,F,5,0,Graduate Degree,Professional,1,0,1
11317,M,25001-50000,F,3,3,Partial College,Clerical,1,1,0
11349,M,50001-75000,F,2,1,Partial High School,Skilled Manual,1,2,0
11415,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,1
11424,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,1
11458,M,50001-75000,F,4,3,Bachelors ,Professional,1,0,0
11460,M,50001-75000,F,1,0,Bachelors ,Professional,1,1,1
11483,M,0-25000,F,1,0,Graduate Degree,Manual,1,0,0
11492,M,50001-75000,F,0,0,Partial College,Professional,1,2,0
11517,M,50001-75000,F,5,5,Bachelors ,Professional,1,4,0
11549,M,50001-75000,F,3,0,Partial High School,Skilled Manual,1,2,1
11551,M,50001-75000,F,4,0,Bachelors ,Management,1,2,0
11558,M,greater than 100000,F,1,3,Bachelors ,Management,1,2,0
11286,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,1
11289,M,50001-75000,F,2,0,Graduate Degree,Professional,1,0,0
11303,M,75001-100000,F,2,3,Partial College,Professional,1,4,0
11304,M,greater than 100000,F,4,4,Partial College,Professional,1,4,0
11321,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,0
11322,M,50001-75000,F,3,3,Bachelors ,Professional,1,2,0
11336,M,greater than 100000,F,1,3,High School,Professional,1,4,0
11353,M,25001-50000,M,0,0,Graduate Degree,Clerical,1,0,1
11371,M,75001-100000,M,4,3,Partial College,Professional,1,2,0
11404,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,0,0,1
11436,M,0-25000,F,2,1,Partial High School,Clerical,1,2,0
11439,M,greater than 100000,F,3,2,Bachelors ,Management,1,4,0
11454,M,50001-75000,F,2,0,High School,Professional,0,2,0
11472,M,75001-100000,F,0,0,Bachelors ,Professional,1,4,0
11486,M,75001-100000,F,0,0,Bachelors ,Professional,1,2,1
11536,M,25001-50000,F,4,0,Graduate Degree,Clerical,1,0,1
11553,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,1
11571,M,50001-75000,F,2,1,Partial College,Professional,1,1,0
11282,M,0-25000,M,4,2,Partial High School,Manual,1,2,0
11293,M,0-25000,F,0,0,Bachelors ,Clerical,1,0,0
11350,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
11357,M,75001-100000,F,2,2,Bachelors ,Professional,1,0,1
11368,M,greater than 100000,F,5,5,High School,Management,1,4,0
11382,M,25001-50000,F,3,0,Partial College,Professional,1,2,0
11393,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
11400,M,75001-100000,F,5,5,Partial College,Professional,1,3,1
11407,M,50001-75000,F,4,0,Graduate Degree,Professional,1,0,0
11450,M,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,1
11468,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,0,1
11482,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,0
11493,M,greater than 100000,F,0,5,Partial College,Management,1,3,0
11525,M,25001-50000,F,3,0,Bachelors ,Management,1,2,0
11532,M,50001-75000,F,4,0,Graduate Degree,Professional,1,0,1
11543,M,75001-100000,F,5,5,Bachelors ,Professional,1,4,0
11557,M,50001-75000,F,3,2,Partial College,Professional,1,1,0
11575,M,0-25000,F,1,1,High School,Manual,1,1,0
11582,M,0-25000,F,2,1,Partial High School,Clerical,1,2,0
11593,M,greater than 100000,F,3,4,Bachelors ,Management,1,3,0
11306,M,75001-100000,F,4,3,Bachelors ,Management,1,1,0
11308,M,0-25000,F,5,3,Partial High School,Manual,1,2,0
11310,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,0,1
11335,M,25001-50000,F,0,0,High School,Skilled Manual,0,2,0
11342,M,0-25000,F,0,0,Partial College,Manual,1,0,1
11365,M,75001-100000,F,5,0,Graduate Degree,Professional,1,0,1
11374,M,25001-50000,F,0,0,Bachelors ,Professional,0,0,1
11399,M,25001-50000,F,0,0,High School,Skilled Manual,0,2,0
11401,M,75001-100000,F,4,3,High School,Professional,1,2,0
11408,M,0-25000,F,2,2,High School,Manual,1,1,1
11435,M,0-25000,F,1,0,Bachelors ,Manual,1,0,1
11440,M,75001-100000,F,2,0,Graduate Degree,Professional,1,0,1
11442,M,0-25000,F,4,0,High School,Skilled Manual,1,2,0
11474,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0
11501,M,0-25000,F,3,2,Partial High School,Manual,1,2,0
11540,M,25001-50000,F,1,0,Partial College,Clerical,1,1,0
11542,M,greater than 100000,F,2,3,Graduate Degree,Management,1,3,0
11544,M,0-25000,F,1,0,Bachelors ,Manual,1,0,0
11567,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,0
11574,M,0-25000,M,0,0,Partial College,Manual,1,1,0
11599,M,greater than 100000,F,1,3,Bachelors ,Management,0,3,1
11601,M,0-25000,F,0,0,High School,Manual,0,2,1
11608,M,75001-100000,F,2,1,High School,Professional,1,1,1
11328,M,25001-50000,F,3,3,Bachelors ,Skilled Manual,1,2,0
11330,M,75001-100000,F,5,5,Partial College,Professional,1,3,1
11345,M,50001-75000,F,2,1,Partial College,Professional,0,2,1
11347,M,50001-75000,F,4,0,Graduate Degree,Professional,1,0,1
11364,M,25001-50000,F,2,0,Partial College,Clerical,0,2,0
11379,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,0
11381,M,greater than 100000,F,2,4,Bachelors ,Management,1,4,0
11394,M,50001-75000,F,4,0,Graduate Degree,Professional,1,0,0
11396,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,2,1
11411,M,greater than 100000,M,0,5,Partial High School,Professional,1,4,1
11428,M,50001-75000,F,5,5,Bachelors ,Professional,1,3,0
11430,M,greater than 100000,F,0,5,Partial High School,Professional,0,4,1
11445,M,0-25000,F,2,0,Partial College,Manual,1,1,0
11462,M,greater than 100000,F,0,5,Partial College,Management,1,3,0
11494,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,0
11498,M,75001-100000,F,5,4,Bachelors ,Professional,1,2,0
11511,M,25001-50000,F,2,2,Partial College,Clerical,0,0,0
11513,M,greater than 100000,F,3,4,Bachelors ,Management,1,3,1
11530,M,greater than 100000,F,5,5,Partial High School,Professional,1,4,0
11547,M,0-25000,F,1,0,Graduate Degree,Clerical,1,0,0
11562,M,50001-75000,F,0,0,Graduate Degree,Professional,1,0,0
11564,M,50001-75000,F,5,4,Partial High School,Skilled Manual,1,0,0
11579,M,50001-75000,F,5,5,Bachelors ,Professional,0,3,0
11581,M,25001-50000,F,3,0,High School,Skilled Manual,1,2,1
11596,M,greater than 100000,F,2,3,Graduate Degree,Management,1,3,0
11611,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,1
11384,M,50001-75000,F,4,2,Bachelors ,Professional,1,2,1
11398,M,50001-75000,F,4,0,Bachelors ,Management,1,2,1
11402,M,75001-100000,F,1,2,Partial College,Professional,1,3,1
11409,M,25001-50000,F,1,0,Partial College,Clerical,1,1,0
11416,M,greater than 100000,F,5,5,High School,Management,1,4,0
11427,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
11434,M,greater than 100000,F,2,4,Graduate Degree,Management,1,0,0
11441,M,25001-50000,F,4,0,High School,Professional,1,2,0
11484,M,50001-75000,F,5,4,Graduate Degree,Professional,1,1,0
11502,M,75001-100000,F,0,5,High School,Management,1,2,0
11509,M,greater than 100000,F,2,3,Graduate Degree,Management,1,3,0
11516,M,75001-100000,F,4,0,Graduate Degree,Management,1,2,1
11534,M,0-25000,F,2,1,Partial High School,Clerical,1,2,0
11552,M,50001-75000,F,2,0,High School,Professional,1,2,0
11566,M,0-25000,F,1,1,High School,Manual,1,1,0
11584,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,1
11591,M,0-25000,F,2,1,High School,Skilled Manual,1,2,0
11616,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,1
11627,M,25001-50000,F,1,0,High School,Clerical,1,1,0
11659,M,25001-50000,F,2,0,High School,Skilled Manual,1,2,0
11666,M,50001-75000,F,1,0,Bachelors ,Professional,1,1,1
11420,M,75001-100000,F,4,4,Bachelors ,Professional,1,0,0
11438,M,50001-75000,F,5,5,Bachelors ,Professional,1,3,0
11456,M,0-25000,F,1,0,Graduate Degree,Clerical,1,0,1
9901,M,75001-100000,F,5,0,Bachelors ,Management,0,2,1
11520,M,25001-50000,F,1,0,Bachelors ,Clerical,1,0,1
11556,M,25001-50000,F,0,0,High School,Skilled Manual,1,2,0
11587,M,25001-50000,F,1,0,Graduate Degree,Clerical,0,0,1
11620,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,1,1
11623,M,25001-50000,F,0,0,High School,Skilled Manual,0,2,0
11638,M,0-25000,M,1,1,Partial College,Manual,1,1,0
11670,M,25001-50000,M,1,0,Bachelors ,Skilled Manual,1,1,1
11673,M,75001-100000,F,0,0,Bachelors ,Management,1,1,1
11687,M,50001-75000,M,1,0,Bachelors ,Professional,0,1,0
11688,M,50001-75000,F,4,3,Bachelors ,Professional,1,0,0
9983,M,0-25000,F,0,0,Bachelors ,Clerical,0,0,1
11586,M,25001-50000,F,2,0,Bachelors ,Management,1,2,1
11589,M,50001-75000,F,0,0,Bachelors ,Professional,0,2,1
11604,M,50001-75000,F,1,0,Bachelors ,Professional,1,1,0
11621,M,greater than 100000,F,0,5,Partial High School,Management,1,4,0
11639,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,1,0,0
11640,M,greater than 100000,M,1,3,Bachelors ,Management,1,1,0
11671,M,25001-50000,F,2,0,Partial College,Clerical,1,1,0
11672,M,50001-75000,M,2,1,Partial College,Professional,1,1,0
11689,M,25001-50000,M,2,0,Graduate Degree,Management,1,2,0
11690,M,75001-100000,M,2,2,Bachelors ,Professional,1,0,1
11704,M,0-25000,M,0,0,Partial High School,Manual,1,2,0
11707,M,50001-75000,F,2,0,High School,Professional,0,2,0
11721,M,0-25000,M,0,0,Partial High School,Manual,1,2,0
11740,M,50001-75000,F,0,0,Graduate Degree,Skilled Manual,1,0,1
11754,M,greater than 100000,M,0,5,High School,Management,1,3,1
11789,M,50001-75000,F,2,1,Partial College,Professional,0,1,0
11807,M,25001-50000,M,0,0,Graduate Degree,Clerical,1,0,1
11854,M,25001-50000,M,1,0,Bachelors ,Skilled Manual,1,1,1
11871,M,50001-75000,F,3,2,Partial College,Professional,0,0,0
11613,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
11645,M,25001-50000,F,0,0,High School,Skilled Manual,1,2,0
11647,M,50001-75000,M,5,4,Graduate Degree,Professional,1,1,0
11681,M,50001-75000,F,2,2,Bachelors ,Skilled Manual,1,0,1
11698,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,1
11713,M,25001-50000,F,0,0,High School,Skilled Manual,1,2,0
11715,M,75001-100000,M,5,0,Bachelors ,Management,1,2,0
11730,M,50001-75000,F,5,5,Graduate Degree,Professional,1,2,0
11732,M,50001-75000,F,5,0,Bachelors ,Management,1,2,0
11745,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,0
11747,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
11762,M,50001-75000,F,5,5,Graduate Degree,Professional,1,2,0
11764,M,25001-50000,F,5,0,Partial High School,Clerical,1,2,1
11798,M,0-25000,M,3,2,Partial High School,Manual,0,1,0
11832,M,50001-75000,M,5,5,Bachelors ,Professional,1,4,0
11845,M,25001-50000,F,2,2,Bachelors ,Skilled Manual,1,0,1
11847,M,75001-100000,F,0,5,High School,Management,0,3,0
11849,M,75001-100000,M,4,0,Graduate Degree,Skilled Manual,0,0,0
11862,M,50001-75000,F,2,0,Graduate Degree,Professional,1,0,1
11879,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,1
11610,M,25001-50000,F,0,0,Bachelors ,Clerical,1,0,1
11635,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,0
11642,M,75001-100000,M,0,5,High School,Management,0,2,1
11667,M,0-25000,M,1,1,Partial College,Manual,1,1,0
11676,M,0-25000,M,1,1,High School,Manual,1,0,1
11699,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
11701,M,75001-100000,F,4,4,Bachelors ,Management,1,1,0
11710,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,0
11733,M,25001-50000,F,4,0,Partial College,Professional,0,2,1
11735,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
11767,M,50001-75000,M,5,4,Partial College,Skilled Manual,1,3,1
11769,M,25001-50000,F,3,0,Partial College,Clerical,0,2,1
11803,M,50001-75000,F,4,2,Bachelors ,Skilled Manual,1,2,1
11810,M,50001-75000,F,3,2,Graduate Degree,Professional,1,0,0
11835,M,50001-75000,F,1,0,Graduate Degree,Professional,0,0,1
11844,M,greater than 100000,F,0,1,Graduate Degree,Management,1,3,1
11869,M,0-25000,M,0,0,Partial College,Manual,1,1,0
11876,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,1,1
11908,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,1
11910,M,25001-50000,F,0,0,High School,Skilled Manual,1,2,0
11702,M,25001-50000,M,1,0,Bachelors ,Skilled Manual,1,1,1
11727,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,1,1
11741,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,1
11766,M,25001-50000,F,4,0,Partial College,Professional,0,2,1
9905,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
11791,M,greater than 100000,F,1,3,Bachelors ,Management,1,1,1
11809,M,75001-100000,F,1,0,Bachelors ,Professional,1,1,1
11816,M,50001-75000,F,5,0,Bachelors ,Management,1,3,1
11827,M,75001-100000,M,0,5,High School,Management,1,2,1
11834,M,0-25000,M,2,1,Partial High School,Clerical,1,2,0
11859,M,greater than 100000,M,3,4,Graduate Degree,Management,1,2,1
11866,M,25001-50000,F,3,0,Graduate Degree,Clerical,1,0,1
11877,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,1
11916,M,75001-100000,F,4,0,Graduate Degree,Professional,1,0,1
11927,M,50001-75000,F,3,2,Partial College,Professional,0,0,1
11952,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,0
11959,M,0-25000,F,0,0,Partial High School,Manual,1,2,0
11600,M,25001-50000,F,3,0,High School,Skilled Manual,1,2,1
11607,M,50001-75000,F,1,1,Graduate Degree,Skilled Manual,1,0,0
11625,M,25001-50000,F,1,0,Partial College,Clerical,1,1,0
11632,M,50001-75000,F,0,0,Graduate Degree,Professional,1,0,0
11636,M,0-25000,M,4,0,High School,Skilled Manual,1,2,0
11668,M,25001-50000,M,0,0,Graduate Degree,Clerical,1,0,1
11686,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
11718,M,greater than 100000,M,3,4,Bachelors ,Management,1,4,0
11775,M,0-25000,M,2,1,Partial High School,Clerical,1,2,0
11793,M,50001-75000,F,0,0,Graduate Degree,Professional,1,0,0
11800,M,25001-50000,F,0,0,High School,Skilled Manual,1,2,0
11818,M,50001-75000,F,1,1,Graduate Degree,Skilled Manual,1,0,0
11825,M,50001-75000,M,5,1,High School,Professional,0,2,0
11836,M,0-25000,M,1,0,Graduate Degree,Clerical,1,0,0
11843,M,25001-50000,M,2,2,Partial College,Clerical,1,2,0
11918,M,75001-100000,F,4,3,Bachelors ,Management,1,0,0
11968,M,0-25000,M,1,0,Partial College,Manual,1,0,0
11975,M,25001-50000,F,2,0,Bachelors ,Management,1,2,1
11986,M,50001-75000,F,4,0,Graduate Degree,Skilled Manual,1,0,0
11563,M,75001-100000,F,3,0,Graduate Degree,Professional,1,0,1
11663,M,75001-100000,F,2,0,Bachelors ,Management,1,2,0
11665,M,25001-50000,F,4,0,High School,Professional,1,2,0
11678,M,75001-100000,F,3,0,Graduate Degree,Professional,0,0,1
11682,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,0
11695,M,greater than 100000,M,1,0,Graduate Degree,Management,1,0,1
11712,M,50001-75000,M,4,4,Bachelors ,Skilled Manual,0,3,0
11782,M,75001-100000,F,3,2,Partial College,Professional,1,4,0
11795,M,25001-50000,M,4,0,Graduate Degree,Clerical,1,0,0
